customer,cart_additions,chain_length
customer29940,0,1
customer29941,0,1
customer29942,0,1
customer29943,0,1
customer29944,0,1
customer29945,0,1
customer29946,0,1
customer29947,0,1
customer29948,0,1
customer29949,0,1
customer29950,0,1
customer29951,0,1
customer29952,0,1
customer29953,0,8
customer29954,0,1
customer29955,0,2
customer29956,0,1
customer29957,0,17
customer29958,0,1
customer29959,0,1
customer29960,0,8
customer29961,0,1
customer29962,0,1
customer29963,0,3
customer29964,5,2
customer29965,0,2
customer29966,0,1
customer29967,0,1
customer29968,0,1
customer29969,0,1
customer29970,0,1
customer29971,2,2
customer29972,0,2
customer29973,0,12
customer29974,0,1
customer29975,4,1
customer29976,0,1
customer29977,0,1
customer29978,0,1
customer29979,1,2
customer29980,0,1
customer29981,0,1
customer29982,0,1
customer29983,0,1
customer29984,0,1
customer29985,0,1
customer29986,0,1
customer29987,0,1
customer29988,7,3
customer29989,0,2
customer29990,0,1
customer29991,0,1
customer29992,0,1
customer29993,0,1
customer29994,0,1
customer29995,0,1
customer29996,0,1
customer29997,0,1
customer29998,0,1
customer29999,0,1
customer30000,0,1
customer30001,0,2
customer30002,0,1
customer30003,6,1
customer30004,0,1
customer30005,0,1
customer30006,0,1
customer30007,0,1
customer30008,1,4
customer30009,2,6
customer30010,0,1
customer30011,0,2
customer30012,0,2
customer30013,0,1
customer30014,0,2
customer30015,0,1
customer30016,0,1
customer30017,0,1
customer30018,0,1
customer30019,0,1
customer30020,0,1
customer30021,0,1
customer30022,0,1
customer30023,0,1
customer30024,1,1
customer30025,0,2
customer30026,0,3
customer30027,0,1
customer30028,0,1
customer30029,0,1
customer30030,0,1
customer30031,0,1
customer30032,0,1
customer30033,0,2
customer30034,0,1
customer30035,0,1
customer30036,0,1
customer30037,0,1
customer30038,0,1
customer30039,0,1
customer30040,0,1
customer30041,0,1
customer30042,0,1
customer30043,0,1
customer30044,0,1
customer30045,0,1
customer30046,6,1
customer30047,0,1
customer30048,0,1
customer30049,0,1
customer30050,0,1
customer30051,0,1
customer30052,0,1
customer30053,0,1
customer30054,0,1
customer30055,0,1
customer30056,0,2
customer30057,0,1
customer30058,3,2
customer30059,0,1
customer30060,8,1
customer30061,2,7
customer30062,0,1
customer30063,0,1
customer30064,0,1
customer30065,0,1
customer30066,0,1
customer30067,0,1
customer30068,1,1
customer30069,0,1
customer30070,0,1
customer30071,5,2
customer30072,2,2
customer30073,0,2
customer30074,0,1
customer30075,0,1
customer30076,0,1
customer30077,0,1
customer30078,0,1
customer30079,14,4
customer30080,0,2
customer30081,0,1
customer30082,0,1
customer30083,0,1
customer30084,0,2
customer30085,0,1
customer30086,0,1
customer30087,13,1
customer30088,0,1
customer30089,0,1
customer30090,0,1
customer30091,0,1
customer30092,0,1
customer30093,0,1
customer30094,0,1
customer30095,0,1
customer30096,5,2
customer30097,0,1
customer30098,0,1
customer30099,0,1
customer30100,10,6
customer30101,0,1
customer30102,1,3
customer30103,1,2
customer30104,0,1
customer30105,0,1
customer30106,0,1
customer30107,0,5
customer30108,0,1
customer30109,0,1
customer30110,0,1
customer30111,17,1
customer30112,0,1
customer30113,0,1
customer30114,0,1
customer30115,0,7
customer30116,0,1
customer30117,0,1
customer30118,0,1
customer30119,0,3
customer30120,19,1
customer30121,0,1
customer30122,0,1
customer30123,0,1
customer30124,0,1
customer30125,0,5
customer30126,0,2
customer30127,0,1
customer30128,0,2
customer30129,0,1
customer30130,0,1
customer30131,0,1
customer30132,0,1
customer30133,0,1
customer30134,0,1
customer30135,0,1
customer30136,0,1
customer30137,0,1
customer30138,0,3
customer30139,0,1
customer30140,0,1
customer30141,0,1
customer30142,0,1
customer30143,0,1
customer30144,0,1
customer30145,0,1
customer30146,0,13
customer30147,0,1
customer30148,0,1
customer30149,0,1
customer30150,0,2
customer30151,0,1
customer30152,0,1
customer30153,0,2
customer30154,0,2
customer30155,0,1
customer30156,0,1
customer30157,0,2
customer30158,0,1
customer30159,0,1
customer30160,0,1
customer30161,0,1
customer30162,0,1
customer30163,0,1
customer30164,0,1
customer30165,0,1
customer30166,0,1
customer30167,0,1
customer30168,0,1
customer30169,0,1
customer30170,0,1
customer30171,0,1
customer30172,0,1
customer30173,0,1
customer30174,4,4
customer30175,0,1
customer30176,0,1
customer30177,0,1
customer30178,0,6
customer30179,0,1
customer30180,0,1
customer30181,0,1
customer30182,0,1
customer30183,0,1
customer30184,0,1
customer30185,0,3
customer30186,0,1
customer30187,0,1
customer30188,1,1
customer30189,0,1
customer30190,0,2
customer30191,0,1
customer30192,0,1
customer30193,0,1
customer30194,0,1
customer30195,0,2
customer30196,0,1
customer30197,0,3
customer30198,0,1
customer30199,0,1
customer30200,0,1
customer30201,0,1
customer30202,0,1
customer30203,0,1
customer30204,0,1
customer30205,0,1
customer30206,0,1
customer30207,0,1
customer30208,0,1
customer30209,0,1
customer30210,0,3
customer30211,0,3
customer30212,0,1
customer30213,0,1
customer30214,4,1
customer30215,0,1
customer30216,0,1
customer30217,0,1
customer30218,0,1
customer30219,0,1
customer30220,0,1
customer30221,0,1
customer30222,0,1
customer30223,0,2
customer30224,0,1
customer30225,0,1
customer30226,0,1
customer30227,0,1
customer30228,0,1
customer30229,1,1
customer30230,0,1
customer30231,0,1
customer30232,0,1
customer30233,0,1
customer30234,0,1
customer30235,0,2
customer30236,0,1
customer30237,0,1
customer30238,0,1
customer30239,0,1
customer30240,0,1
customer30241,0,1
customer30242,0,2
customer30243,0,2
customer30244,0,2
customer30245,0,2
customer30246,0,1
customer30247,0,1
customer30248,0,1
customer30249,2,1
customer30250,0,1
customer30251,0,6
customer30252,0,5
customer30253,0,2
customer30254,0,1
customer30255,0,1
customer30256,0,1
customer30257,0,1
customer30258,0,1
customer30259,0,3
customer30260,0,3
customer30261,0,1
customer30262,0,1
customer30263,0,2
customer30264,0,1
customer30265,0,1
customer30266,0,1
customer30267,0,1
customer30268,0,1
customer30269,0,1
customer30270,0,1
customer30271,0,1
customer30272,0,2
customer30273,0,1
customer30274,0,1
customer30275,0,1
customer30276,0,1
customer30277,0,1
customer30278,0,1
customer30279,0,1
customer30280,0,1
customer30281,0,1
customer30282,0,2
customer30283,0,1
customer30284,0,1
customer30285,7,1
customer30286,2,2
customer30287,0,1
customer30288,0,1
customer30289,0,3
customer30290,0,1
customer30291,0,1
customer30292,0,1
customer30293,0,1
customer30294,0,1
customer30295,0,1
customer30296,0,1
customer30297,0,1
customer30298,1,8
customer30299,0,1
customer30300,0,1
customer30301,14,1
customer30302,0,1
customer30303,2,2
customer30304,0,1
customer30305,0,15
customer30306,0,3
customer30307,0,1
customer30308,0,1
customer30309,0,1
customer30310,0,3
customer30311,0,1
customer30312,0,1
customer30313,0,1
customer30314,2,1
customer30315,0,1
customer30316,0,4
customer30317,0,1
customer30318,0,1
customer30319,0,1
customer30320,0,1
customer30321,0,1
customer30322,0,1
customer30323,1,1
customer30324,0,1
customer30325,3,1
customer30326,0,1
customer30327,2,1
customer30328,0,1
customer30329,0,1
customer30330,0,1
customer30331,0,1
customer30332,0,1
customer30333,0,1
customer30334,0,1
customer30335,5,4
customer30336,2,11
customer30337,5,3
customer30338,0,1
customer30339,3,11
customer30340,0,1
customer30341,0,1
customer30342,0,1
customer30343,0,1
customer30344,0,1
customer30345,0,1
customer30346,0,1
customer30347,0,1
customer30348,0,1
customer30349,0,1
customer30350,0,1
customer30351,0,5
customer30352,0,1
customer30353,0,1
customer30354,0,1
customer30355,0,5
customer30356,0,1
customer30357,0,1
customer30358,0,1
customer30359,0,2
customer30360,0,1
customer30361,0,1
customer30362,0,1
customer30363,0,1
customer30364,0,1
customer30365,0,1
customer30366,0,1
customer30367,0,1
customer30368,0,1
customer30369,5,1
customer30370,0,1
customer30371,0,1
customer30372,0,1
customer30373,0,1
customer30374,0,2
customer30375,0,1
customer30376,0,1
customer30377,0,1
customer30378,0,3
customer30379,0,1
customer30380,0,1
customer30381,0,1
customer30382,0,1
customer30383,0,1
customer30384,0,1
customer30385,0,1
customer30386,0,1
customer30387,0,6
customer30388,0,1
customer30389,0,1
customer30390,0,1
customer30391,0,1
customer30392,0,1
customer30393,0,1
customer30394,0,1
customer30395,0,1
customer30396,0,1
customer30397,0,1
customer30398,0,1
customer30399,0,1
customer30400,0,1
customer30401,0,1
customer30402,0,1
customer30403,0,1
customer30404,0,1
customer30405,0,12
customer30406,0,2
customer30407,10,1
customer30408,0,1
customer30409,0,1
customer30410,0,1
customer30411,0,1
customer30412,10,4
customer30413,0,2
customer30414,0,1
customer30415,2,5
customer30416,0,2
customer30417,0,1
customer30418,0,1
customer30419,0,1
customer30420,4,7
customer30421,0,1
customer30422,0,1
customer30423,0,1
customer30424,0,1
customer30425,0,1
customer30426,0,1
customer30427,0,1
customer30428,0,1
customer30429,0,1
customer30430,0,1
customer30431,0,1
customer30432,0,1
customer30433,5,10
customer30434,0,3
customer30435,0,1
customer30436,0,4
customer30437,0,1
customer30438,0,1
customer30439,0,1
customer30440,0,5
customer30441,0,1
customer30442,0,1
customer30443,0,1
customer30444,0,1
customer30445,0,1
customer30446,0,1
customer30447,0,1
customer30448,0,1
customer30449,1,1
customer30450,0,1
customer30451,0,1
customer30452,0,2
customer30453,0,3
customer30454,0,1
customer30455,0,1
customer30456,0,1
customer30457,0,1
customer30458,0,1
customer30459,0,1
customer30460,0,2
customer30461,0,1
customer30462,0,1
customer30463,0,1
customer30464,0,2
customer30465,0,1
customer30466,0,1
customer30467,0,1
customer30468,0,1
customer30469,0,1
customer30470,0,1
customer30471,0,1
customer30472,0,1
customer30473,0,2
customer30474,0,1
customer30475,0,1
customer30476,0,1
customer30477,0,1
customer30478,0,1
customer30479,6,1
customer30480,0,1
customer30481,0,2
customer30482,0,3
customer30483,0,1
customer30484,0,1
customer30485,0,1
customer30486,0,4
customer30487,0,1
customer30488,0,1
customer30489,0,1
customer30490,4,4
customer30491,5,1
customer30492,0,1
customer30493,1,1
customer30494,0,2
customer30495,0,1
customer30496,0,1
customer30497,0,1
customer30498,0,1
customer30499,0,1
customer30500,0,1
customer30501,0,1
customer30502,0,1
customer30503,0,1
customer30504,0,1
customer30505,0,1
customer30506,0,1
customer30507,0,1
customer30508,0,1
customer30509,0,1
customer30510,0,1
customer30511,0,1
customer30512,0,1
customer30513,0,1
customer30514,0,1
customer30515,0,1
customer30516,0,1
customer30517,0,1
customer30518,0,1
customer30519,2,1
customer30520,0,2
customer30521,0,1
customer30522,0,1
customer30523,0,1
customer30524,0,1
customer30525,0,1
customer30526,0,1
customer30527,0,2
customer30528,1,1
customer30529,0,2
customer30530,0,1
customer30531,0,1
customer30532,0,1
customer30533,0,1
customer30534,0,1
customer30535,0,3
customer30536,0,1
customer30537,0,1
customer30538,0,3
customer30539,0,1
customer30540,0,1
customer30541,0,1
customer30542,0,1
customer30543,3,1
customer30544,0,1
customer30545,0,1
customer30546,0,4
customer30547,0,1
customer30548,0,1
customer30549,0,1
customer30550,0,1
customer30551,0,1
customer30552,0,1
customer30553,0,1
customer30554,0,6
customer30555,0,1
customer30556,0,1
customer30557,0,2
customer30558,0,1
customer30559,0,1
customer30560,0,1
customer30561,0,1
customer30562,0,1
customer30563,0,1
customer30564,0,1
customer30565,0,1
customer30566,0,3
customer30567,0,1
customer30568,0,1
customer30569,0,1
customer30570,0,1
customer30571,2,15
customer30572,0,2
customer30573,0,1
customer30574,0,1
customer30575,7,2
customer30576,1,1
customer30577,11,1
customer30578,0,1
customer30579,0,1
customer30580,0,1
customer30581,0,1
customer30582,0,1
customer30583,0,5
customer30584,0,1
customer30585,0,1
customer30586,0,1
customer30587,0,1
customer30588,0,1
customer30589,0,1
customer30590,0,1
customer30591,0,1
customer30592,0,1
customer30593,0,1
customer30594,0,1
customer30595,0,1
customer30596,0,1
customer30597,0,1
customer30598,0,1
customer30599,3,1
customer30600,0,1
customer30601,0,1
customer30602,0,1
customer30603,0,1
customer30604,0,1
customer30605,0,1
customer30606,0,1
customer30607,0,1
customer30608,0,1
customer30609,0,1
customer30610,3,1
customer30611,0,1
customer30612,0,1
customer30613,0,1
customer30614,0,3
customer30615,0,1
customer30616,0,4
customer30617,0,2
customer30618,0,4
customer30619,4,1
customer30620,12,1
customer30621,0,1
customer30622,0,1
customer30623,0,2
customer30624,0,3
customer30625,0,1
customer30626,4,1
customer30627,0,1
customer30628,0,1
customer30629,0,13
customer30630,0,1
customer30631,0,1
customer30632,0,1
customer30633,0,1
customer30634,0,1
customer30635,1,8
customer30636,0,1
customer30637,0,1
customer30638,0,1
customer30639,0,1
customer30640,0,1
customer30641,0,3
customer30642,0,1
customer30643,0,1
customer30644,0,1
customer30645,0,1
customer30646,0,1
customer30647,0,1
customer30648,0,1
customer30649,0,1
customer30650,0,1
customer30651,0,1
customer30652,0,1
customer30653,3,2
customer30654,0,1
customer30655,0,1
customer30656,0,1
customer30657,5,4
customer30658,0,1
customer30659,0,1
customer30660,0,1
customer30661,0,1
customer30662,0,2
customer30663,5,1
customer30664,0,1
customer30665,0,1
customer30666,0,1
customer30667,0,1
customer30668,0,1
customer30669,0,1
customer30670,0,1
customer30671,0,1
customer30672,0,1
customer30673,0,1
customer30674,3,1
customer30675,0,1
customer30676,0,2
customer30677,0,1
customer30678,1,2
customer30679,0,1
customer30680,0,1
customer30681,0,1
customer30682,6,1
customer30683,0,1
customer30684,0,1
customer30685,0,1
customer30686,0,1
customer30687,0,1
customer30688,0,1
customer30689,0,1
customer30690,0,4
customer30691,0,1
customer30692,5,8
customer30693,0,3
customer30694,0,2
customer30695,0,1
customer30696,0,1
customer30697,0,1
customer30698,0,1
customer30699,0,2
customer30700,0,1
customer30701,0,1
customer30702,0,2
customer30703,0,1
customer30704,0,1
customer30705,0,1
customer30706,0,1
customer30707,0,1
customer30708,0,1
customer30709,0,2
customer30710,0,2
customer30711,0,1
customer30712,0,2
customer30713,4,2
customer30714,0,2
customer30715,0,2
customer30716,0,1
customer30717,0,1
customer30718,7,3
customer30719,0,1
customer30720,2,6
customer30721,0,1
customer30722,0,1
customer30723,0,1
customer30724,0,1
customer30725,0,1
customer30726,0,1
customer30727,3,7
customer30728,0,2
customer30729,0,1
customer30730,0,1
customer30731,16,6
customer30732,0,1
customer30733,0,1
customer30734,0,1
customer30735,0,1
customer30736,5,4
customer30737,0,4
customer30738,0,1
customer30739,0,1
customer30740,0,1
customer30741,0,1
customer30742,0,1
customer30743,0,1
customer30744,0,1
customer30745,0,4
customer30746,0,1
customer30747,0,1
customer30748,0,1
customer30749,0,1
customer30750,0,1
customer30751,0,1
